Voice	melodic_phrase	No
Voice	express	No
Voice	verbalize	No
Voice	verbalise	No
Voice	utter	No
Voice	give_tongue_to	No
Voice	pronounce	No
Voice	articulate	No
Voice	enounce	No
Voice	sound_out	No
Voice	enunciate	No
Voice	say	No
Server	dining-room_attendant	No
Server	restaurant_attendant	No
Server	player	No
Server	participant	No
Server	computer	Yes
Server	computing_machine	Yes
Server	computing_device	Yes
Server	data_processor	Yes
Server	electronic_computer	Yes
Server	information_processing_system	Yes
Server	utensil	No
Heap	collection	Yes
Heap	aggregation	Yes
Heap	accumulation	Yes
Heap	assemblage	Yes
Heap	large_indefinite_quantity	No
Heap	large_indefinite_amount	No
Heap	car	No
Heap	auto	No
Heap	automobile	No
Heap	machine	Yes
Heap	motorcar	No
Heap	dysphemism	No
Heap	give	No
Heap	arrange	No
Heap	set_up	No
Heap	fill	No
Heap	fill_up	No
Heap	make_full	No
Process	activity	Yes
Process	cognition	No
Process	noesis	Yes
Process	writ	No
Process	judicial_writ	No
Process	knowledge	No
Process	body_part	No
Process	physical_entity	Yes
Process	affect	No
Process	impact	No
Process	bear_upon	No
Process	bear_on	No
Process	touch_on	No
Process	touch	No
Process	manage	No
Process	deal	No
Process	care	No
Process	handle	No
Process	calculate	No
Process	cipher	Yes
Process	cypher	Yes
Process	compute	No
Process	work_out	No
Process	reckon	No
Process	figure	No
Process	challenge	No
Process	walk	No
Process	transform	No
Process	transmute	No
Process	transubstantiate	No
Process	deliver	No
Deflection	aberrance	No
Deflection	aberrancy	No
Deflection	aberration	No
Deflection	deviance	Yes
Deflection	bending	No
Deflection	bend	No
Deflection	movement	No
Deflection	motion	No
Deflection	physical_property	No
Deflection	turn	No
Deflection	turning	No
Correctness	quality	Yes
Correctness	propriety	No
Correctness	properness	No
Correctness	correctitude	Yes
Threat	Event Frequency	No
Threat	danger	Yes
Threat	warning	Yes
Threat	declaration	No
Threat	person	No
Threat	individual	No
Threat	someone	No
Threat	somebody	No
Threat	mortal	No
Threat	soul	No
Cookie	cake	No
Cookie	cook	No
Cookie	text	No
Cookie	textual_matter	No
Steganography	writing	Yes
Steganography	committal_to_writing	Yes
Asset	quality	No
Checklist	list	No
Checklist	listing	No
Intranet	corporate culture platform	Yes
Intranet	computer_network	Yes
Network	system	Yes
Network	scheme	No
Network	communication_system	Yes
Network	communication_equipment	Yes
Network	fabric	No
Network	cloth	No
Network	material	No
Network	textile	No
Network	system	No
Network	system	No
Network	communicate	No
Network	intercommunicate	No
Detection	perception	Yes
Detection	discovery	Yes
Detection	find	Yes
Detection	uncovering	No
Detection	reception	Yes
Detection	police_work	No
Detection	police_investigation	No
Iris	iridaceous_plant	No
Iris	membrane	No
Iris	tissue_layer	No
Iris	diaphragm	No
Iris	stop	No
Tablet	slab	No
Tablet	paper	No
Tablet	cake	No
Tablet	bar	No
Tablet	dose	No
Tablet	dosage	No
Workstation	digital_computer	Yes
Sender	Hostname	Yes
Sender	communicator	Yes
Sender	set	No
Host	adult	No
Host	grownup	No
Host	multitude	No
Host	throng	No
Host	concourse	No
Host	organism	No
Host	being	No
Host	entertainer	No
Host	army	No
Host	regular_army	No
Host	ground_forces	No
Host	organization	No
Host	organisation	No
Host	recipient	No
Host	receiver	No
Host	patron	No
Host	bread	No
Host	breadstuff	No
Host	staff_of_life	No
Host	computer	Yes
Host	computing_machine	Yes
Host	computing_device	Yes
Host	data_processor	Yes
Host	electronic_computer	Yes
Host	information_processing_system	Yes
Host	entertain	No
Computer	machine	Yes
Computer	expert	No
